side,entry_time,entry_price,sltp,partial_taken,exit_time,exit_price,result,pnl_pct,equity_curve
SHORT,2025-06-18 12:35:00,642.11,"TradeExit(trailing_stop=643.9426537803305, sl=642.11, tp=637.9940000000001, sl_pct=0.004578654747628819, tp_pct=0.006410116646680346, partial_tp=639.1700000000001, partial_size=0.5)",False,2025-06-18 13:15:00,637.95,PARTIAL_50,0.32393203656694086,5.823721485003992
SHORT,2025-06-18 12:35:00,642.11,"TradeExit(trailing_stop=643.9426537803305, sl=642.11, tp=637.9940000000001, sl_pct=0.004578654747628819, tp_pct=0.006410116646680346, partial_tp=639.1700000000001, partial_size=0.5)",True,2025-06-18 13:15:00,637.9940000000001,WIN,,
SHORT,2025-06-18 15:10:00,640.52,"TradeExit(trailing_stop=643.1939276975078, sl=644.08, tp=635.5359999999998, sl_pct=0.005557984137888059, tp_pct=0.0077811777930432815, partial_tp=636.9599999999999, partial_size=0.5)",False,2025-06-18 20:50:00,644.08,LOSS,,
LONG,2025-06-19 09:20:00,644.88,"TradeExit(trailing_stop=643.8849737596227, sl=643.79, tp=646.406, sl_pct=0.0016902369433073312, tp_pct=0.0023663317206302635, partial_tp=645.97, partial_size=0.5)",False,2025-06-19 11:00:00,643.79,LOSS,,
SHORT,2025-06-19 12:15:00,641.61,"TradeExit(trailing_stop=642.6578128797892, sl=641.61, tp=639.8180000000001, sl_pct=0.001994981374978527, tp_pct=0.0027929739249699373, partial_tp=640.33, partial_size=0.5)",False,2025-06-19 14:00:00,640.3,PARTIAL_50,0.1020869375477361,5.925808422551728
SHORT,2025-06-19 12:15:00,641.61,"TradeExit(trailing_stop=642.6578128797892, sl=641.61, tp=639.8180000000001, sl_pct=0.001994981374978527, tp_pct=0.0027929739249699373, partial_tp=640.33, partial_size=0.5)",True,2025-06-19 15:50:00,639.8180000000001,WIN,,
SHORT,2025-06-19 20:40:00,641.73,"TradeExit(trailing_stop=642.8179479646475, sl=643.0, tp=639.9520000000001, sl_pct=0.001979025446838985, tp_pct=0.0027706356255745787, partial_tp=640.46, partial_size=0.5)",False,2025-06-19 21:20:00,643.0,LOSS,,
LONG,2025-06-20 10:30:00,647.61,"TradeExit(trailing_stop=646.5407609841234, sl=647.61, tp=649.696, sl_pct=0.0023007674371921514, tp_pct=0.0032210744120690117, partial_tp=649.1, partial_size=0.5)",False,2025-06-20 13:35:00,649.26,PARTIAL_50,0.12739148561634142,6.053199908168069
LONG,2025-06-20 10:30:00,647.61,"TradeExit(trailing_stop=646.5407609841234, sl=647.61, tp=649.696, sl_pct=0.0023007674371921514, tp_pct=0.0032210744120690117, partial_tp=649.1, partial_size=0.5)",True,2025-06-20 13:55:00,647.61,LOSS,,
LONG,2025-06-20 15:20:00,645.66,"TradeExit(trailing_stop=643.5297131273638, sl=642.98, tp=649.4119999999999, sl_pct=0.00415079143821818, tp_pct=0.005811108013505451, partial_tp=648.3399999999999, partial_size=0.5)",False,2025-06-20 17:15:00,642.98,LOSS,,
SHORT,2025-06-20 19:10:00,639.78,"TradeExit(trailing_stop=641.9099975034827, sl=642.75, tp=635.622, sl_pct=0.004642220763387457, tp_pct=0.00649910906874244, partial_tp=636.81, partial_size=0.5)",False,2025-06-20 19:55:00,642.75,LOSS,,
SHORT,2025-06-20 21:20:00,643.32,"TradeExit(trailing_stop=644.4637626913467, sl=643.32, tp=640.4920000000001, sl_pct=0.0031399614499782093, tp_pct=0.004395946029969493, partial_tp=641.3, partial_size=0.5)",False,2025-06-21 08:05:00,641.29,PARTIAL_50,0.1577752906796063,6.210975198847676
SHORT,2025-06-20 21:20:00,643.32,"TradeExit(trailing_stop=644.4637626913467, sl=643.32, tp=640.4920000000001, sl_pct=0.0031399614499782093, tp_pct=0.004395946029969493, partial_tp=641.3, partial_size=0.5)",True,2025-06-21 09:05:00,640.4920000000001,WIN,,
SHORT,2025-06-21 10:45:00,640.14,"TradeExit(trailing_stop=641.1478263068237, sl=641.64, tp=638.04, sl_pct=0.002343237416815072, tp_pct=0.0032805323835411004, partial_tp=638.64, partial_size=0.5)",False,2025-06-21 11:20:00,641.64,LOSS,,
SHORT,2025-06-21 12:30:00,641.82,"TradeExit(trailing_stop=642.4673130816873, sl=641.82, tp=640.6020000000001, sl_pct=0.0013555202393194423, tp_pct=0.0018977283350472191, partial_tp=640.95, partial_size=0.5)",False,2025-06-21 12:50:00,639.97,PARTIAL_50,0.14412140475522908,6.355096603602905
