side,entry_time,entry_price,sltp,partial_taken,exit_time,exit_price,result,pnl_pct,equity_curve
LONG,2025-07-24 17:05:00,118816.9,"TradeExit(trailing_stop=118397.29035914145, sl=118306.0, tp=119532.15999999999, sl_pct=0.0042998933653377105, tp_pct=0.006019850711472794)",False,2025-07-25 08:00:00,118306.0,LOSS,,
SHORT,2025-07-25 08:40:00,115120.7,"TradeExit(trailing_stop=115657.42595280756, sl=115956.80000000002, tp=113950.15999999999, sl_pct=0.007262811987765935, tp_pct=0.01016793678287231)",False,2025-07-25 09:55:00,115956.80000000002,LOSS,,
SHORT,2025-07-25 12:20:00,116233.1,"TradeExit(trailing_stop=116573.12173804405, sl=116233.1, tp=115496.00000000001, sl_pct=0.0045296907679482, tp_pct=0.00634156707512748)",False,2025-07-25 13:40:00,115628.4,PARTIAL_50,0.2601238373578661,11.72343541709181
SHORT,2025-07-25 12:20:00,116233.1,"TradeExit(trailing_stop=116573.12173804405, sl=116233.1, tp=115496.00000000001, sl_pct=0.0045296907679482, tp_pct=0.00634156707512748)",True,2025-07-25 14:30:00,115496.00000000001,WIN,,
LONG,2025-07-25 20:30:00,116898.1,"TradeExit(trailing_stop=116569.38647899232, sl=116898.1, tp=117413.44000000002, sl_pct=0.0031488963464761685, tp_pct=0.0044084548850666355)",False,2025-07-25 21:20:00,117307.8,PARTIAL_50,0.17523809197925247,11.898673509071063
LONG,2025-07-25 20:30:00,116898.1,"TradeExit(trailing_stop=116569.38647899232, sl=116898.1, tp=117413.44000000002, sl_pct=0.0031488963464761685, tp_pct=0.0044084548850666355)",True,2025-07-26 08:25:00,117413.44000000002,WIN,,
LONG,2025-07-26 09:45:00,117521.8,"TradeExit(trailing_stop=117445.42215394223, sl=117521.8, tp=117686.33052000002, sl_pct=0.001, tp_pct=0.0014)",False,2025-07-26 10:25:00,117744.2,PARTIAL_50,0.09462074270475528,11.993294251775819
LONG,2025-07-26 09:45:00,117521.8,"TradeExit(trailing_stop=117445.42215394223, sl=117521.8, tp=117686.33052000002, sl_pct=0.001, tp_pct=0.0014)",True,2025-07-26 10:25:00,117686.33052000002,WIN,,
LONG,2025-07-26 12:25:00,117928.7,"TradeExit(trailing_stop=117784.22253356416, sl=117928.7, tp=118171.87999999999, sl_pct=0.0014729238938443066, tp_pct=0.002062093451382029)",False,2025-07-26 13:15:00,118165.1,PARTIAL_50,0.10023005426160415,12.093524306037423
LONG,2025-07-26 12:25:00,117928.7,"TradeExit(trailing_stop=117784.22253356416, sl=117928.7, tp=118171.87999999999, sl_pct=0.0014729238938443066, tp_pct=0.002062093451382029)",True,2025-07-26 13:40:00,118171.87999999999,WIN,,
LONG,2025-07-26 15:50:00,118131.5,"TradeExit(trailing_stop=117972.22237045318, sl=118131.5, tp=118594.19999999998, sl_pct=0.0027977296487389056, tp_pct=0.0039168215082344675)",False,2025-07-27 15:00:00,118485.5,PARTIAL_50,0.14983302506105484,12.243357331098478
LONG,2025-07-26 15:50:00,118131.5,"TradeExit(trailing_stop=117972.22237045318, sl=118131.5, tp=118594.19999999998, sl_pct=0.0027977296487389056, tp_pct=0.0039168215082344675)",True,2025-07-27 16:00:00,118594.19999999998,WIN,,
LONG,2025-07-27 18:00:00,119319.2,"TradeExit(trailing_stop=118987.50339881325, sl=118840.0, tp=119990.07999999999, sl_pct=0.0040161181100778175, tp_pct=0.005622565354108944)",False,2025-07-27 20:50:00,118840.0,LOSS,,
LONG,2025-07-27 21:25:00,119030.1,"TradeExit(trailing_stop=118811.7586978399, sl=118709.2, tp=119479.36000000002, sl_pct=0.002695956736993489, tp_pct=0.0037743394317908846)",False,2025-07-28 10:40:00,118709.2,LOSS,,
SHORT,2025-07-28 12:55:00,118828.6,"TradeExit(trailing_stop=119080.49942673554, sl=118828.6, tp=118469.64000000001, sl_pct=0.002157729704801657, tp_pct=0.0030208215867223195)",False,2025-07-28 13:20:00,118500.0,PARTIAL_50,0.13826637694965935,12.381623708048137
SHORT,2025-07-28 12:55:00,118828.6,"TradeExit(trailing_stop=119080.49942673554, sl=118828.6, tp=118469.64000000001, sl_pct=0.002157729704801657, tp_pct=0.0030208215867223195)",True,2025-07-28 13:30:00,118469.64000000001,WIN,,
SHORT,2025-07-28 13:50:00,118314.0,"TradeExit(trailing_stop=118814.1419508941, sl=118314.0, tp=117262.32, sl_pct=0.006349206349206325, tp_pct=0.008888888888888854)",False,2025-07-28 18:00:00,117562.1,PARTIAL_50,0.31775614043984407,12.69937984848798
SHORT,2025-07-28 13:50:00,118314.0,"TradeExit(trailing_stop=118814.1419508941, sl=118314.0, tp=117262.32, sl_pct=0.006349206349206325, tp_pct=0.008888888888888854)",True,2025-07-28 21:40:00,118314.0,LOSS,,
SHORT,2025-07-28 21:50:00,117999.6,"TradeExit(trailing_stop=118307.48016271576, sl=118329.8, tp=117537.32, sl_pct=0.0027983145705578415, tp_pct=0.003917640398780978)",False,2025-07-29 08:00:00,118329.8,LOSS,,
LONG,2025-07-29 11:55:00,118560.0,"TradeExit(trailing_stop=118327.90164213699, sl=118560.0, tp=119008.7, sl_pct=0.002703272604588394, tp_pct=0.0037845816464237517)",False,2025-07-29 12:25:00,118908.1,PARTIAL_50,0.14680330634278246,12.846183154830763
LONG,2025-07-29 11:55:00,118560.0,"TradeExit(trailing_stop=118327.90164213699, sl=118560.0, tp=119008.7, sl_pct=0.002703272604588394, tp_pct=0.0037845816464237517)",True,2025-07-29 12:35:00,119008.7,WIN,,
SHORT,2025-07-29 18:05:00,117491.5,"TradeExit(trailing_stop=117835.47761129499, sl=118019.30000000002, tp=116752.57999999999, sl_pct=0.004492239864160411, tp_pct=0.006289135809824575)",False,2025-07-30 08:00:00,118019.30000000002,LOSS,,
LONG,2025-07-30 08:35:00,118210.0,"TradeExit(trailing_stop=118011.84301756402, sl=117918.0, tp=118618.79999999999, sl_pct=0.0024701801878013706, tp_pct=0.0034582522629219184)",False,2025-07-30 11:15:00,117918.0,LOSS,,
LONG,2025-07-31 08:40:00,118727.9,"TradeExit(trailing_stop=118598.37304969774, sl=118546.4, tp=118982.0, sl_pct=0.0015287055527807702, tp_pct=0.002140187773893078)",False,2025-07-31 09:00:00,118546.4,LOSS,,
LONG,2025-07-31 10:00:00,118591.5,"TradeExit(trailing_stop=118470.8911592463, sl=118423.0, tp=118827.4, sl_pct=0.0014208438210158401, tp_pct=0.001989181349422176)",False,2025-07-31 11:25:00,118423.0,LOSS,,
LONG,2025-07-31 12:25:00,118494.8,"TradeExit(trailing_stop=118320.6061240804, sl=118246.8, tp=118842.0, sl_pct=0.0020929188453839326, tp_pct=0.0029300863835375053)",False,2025-07-31 13:10:00,118246.8,LOSS,,
LONG,2025-07-31 13:35:00,118362.3,"TradeExit(trailing_stop=117984.29793362516, sl=117783.3, tp=119172.9, sl_pct=0.004891760298676183, tp_pct=0.006848464418146656)",False,2025-07-31 17:50:00,117783.3,LOSS,,
SHORT,2025-08-01 08:10:00,114616.8,"TradeExit(trailing_stop=115022.63472954422, sl=115056.5, tp=114001.22000000002, sl_pct=0.0038362613508665143, tp_pct=0.005370765891213119)",False,2025-08-01 09:15:00,115056.5,LOSS,,
SHORT,2025-08-01 10:35:00,114830.1,"TradeExit(trailing_stop=115124.8290178187, sl=115153.59999999999, tp=114377.2, sl_pct=0.0028172055933069814, tp_pct=0.003944087830629774)",False,2025-08-01 11:45:00,115153.59999999999,LOSS,,
SHORT,2025-08-01 13:30:00,115361.0,"TradeExit(trailing_stop=115805.11352905988, sl=115361.0, tp=114528.0, sl_pct=0.005157722280493408, tp_pct=0.007220811192690771)",False,2025-08-01 13:45:00,114434.4,PARTIAL_50,0.4016088626138841,13.247792017444647
SHORT,2025-08-01 13:30:00,115361.0,"TradeExit(trailing_stop=115805.11352905988, sl=115361.0, tp=114528.0, sl_pct=0.005157722280493408, tp_pct=0.007220811192690771)",True,2025-08-01 13:45:00,114528.0,WIN,,
SHORT,2025-08-01 15:15:00,114833.5,"TradeExit(trailing_stop=115505.75768717157, sl=114833.5, tp=113504.90000000001, sl_pct=0.008264138949000074, tp_pct=0.011569794528600102)",False,2025-08-01 18:15:00,113728.9,PARTIAL_50,0.48095721196341046,13.728749229408058
SHORT,2025-08-01 15:15:00,114833.5,"TradeExit(trailing_stop=115505.75768717157, sl=114833.5, tp=113504.90000000001, sl_pct=0.008264138949000074, tp_pct=0.011569794528600102)",True,2025-08-01 19:20:00,113504.90000000001,WIN,,
SHORT,2025-08-02 08:30:00,113695.4,"TradeExit(trailing_stop=113877.66555408014, sl=113695.4, tp=113285.76, sl_pct=0.002573542992944357, tp_pct=0.003602960190122099)",False,2025-08-02 10:40:00,113387.8,PARTIAL_50,0.13527372259563328,13.86402295200369
SHORT,2025-08-02 08:30:00,113695.4,"TradeExit(trailing_stop=113877.66555408014, sl=113695.4, tp=113285.76, sl_pct=0.002573542992944357, tp_pct=0.003602960190122099)",True,2025-08-02 11:25:00,113695.4,LOSS,,
SHORT,2025-08-02 12:40:00,113525.9,"TradeExit(trailing_stop=113678.88621154048, sl=113525.9, tp=113212.15999999999, sl_pct=0.001973998884836023, tp_pct=0.002763598438770432)",False,2025-08-02 13:25:00,113230.0,PARTIAL_50,0.1303226840747328,13.994345636078423
SHORT,2025-08-02 12:40:00,113525.9,"TradeExit(trailing_stop=113678.88621154048, sl=113525.9, tp=113212.15999999999, sl_pct=0.001973998884836023, tp_pct=0.002763598438770432)",True,2025-08-02 14:15:00,113212.15999999999,WIN,,
SHORT,2025-08-02 15:40:00,112976.4,"TradeExit(trailing_stop=113211.73083524074, sl=112976.4, tp=112404.91999999997, sl_pct=0.00361314398405341, tp_pct=0.005058401577674774)",False,2025-08-02 18:10:00,112442.0,PARTIAL_50,0.23650957191059113,14.230855207989014
SHORT,2025-08-02 15:40:00,112976.4,"TradeExit(trailing_stop=113211.73083524074, sl=112976.4, tp=112404.91999999997, sl_pct=0.00361314398405341, tp_pct=0.005058401577674774)",True,2025-08-02 18:25:00,112404.91999999997,WIN,,
SHORT,2025-08-02 19:45:00,112307.7,"TradeExit(trailing_stop=112825.85222088291, sl=112895.8, tp=111484.36, sl_pct=0.005236506490650292, tp_pct=0.007331109086910408)",False,2025-08-02 21:45:00,112895.8,LOSS,,
LONG,2025-08-03 10:05:00,113660.0,"TradeExit(trailing_stop=113570.38573776971, sl=113660.0, tp=113819.12400000001, sl_pct=0.001, tp_pct=0.0014)",False,2025-08-03 10:30:00,113779.9,PARTIAL_50,0.05274502903395837,14.283600237022974
LONG,2025-08-03 10:05:00,113660.0,"TradeExit(trailing_stop=113570.38573776971, sl=113660.0, tp=113819.12400000001, sl_pct=0.001, tp_pct=0.0014)",True,2025-08-03 10:45:00,113819.12400000001,WIN,,
LONG,2025-08-03 12:40:00,113960.1,"TradeExit(trailing_stop=113769.34094955007, sl=113960.1, tp=114464.24000000002, sl_pct=0.003159877887085092, tp_pct=0.0044238290419191285)",False,2025-08-03 18:45:00,114338.0,PARTIAL_50,0.165803645310944,14.449403882333918
LONG,2025-08-03 12:40:00,113960.1,"TradeExit(trailing_stop=113769.34094955007, sl=113960.1, tp=114464.24000000002, sl_pct=0.003159877887085092, tp_pct=0.0044238290419191285)",True,2025-08-03 19:20:00,114464.24000000002,WIN,,
LONG,2025-08-03 20:40:00,114346.5,"TradeExit(trailing_stop=114157.4467112735, sl=114346.5, tp=114676.34000000001, sl_pct=0.002060404122557366, tp_pct=0.0028845657715803118)",False,2025-08-04 08:00:00,114677.9,PARTIAL_50,0.1449104257672925,14.594314308101211
LONG,2025-08-03 20:40:00,114346.5,"TradeExit(trailing_stop=114157.4467112735, sl=114346.5, tp=114676.34000000001, sl_pct=0.002060404122557366, tp_pct=0.0028845657715803118)",True,2025-08-04 08:00:00,114676.34000000001,WIN,,
LONG,2025-08-04 09:20:00,114681.5,"TradeExit(trailing_stop=114463.0809415267, sl=114360.0, tp=115131.6, sl_pct=0.002803416418515628, tp_pct=0.003924782985921879)",False,2025-08-04 09:55:00,114360.0,LOSS,,
LONG,2025-08-04 11:45:00,114384.1,"TradeExit(trailing_stop=114226.54549150077, sl=114166.0, tp=114689.44000000002, sl_pct=0.0019067335407631464, tp_pct=0.002669426957068405)",False,2025-08-04 13:25:00,114166.0,LOSS,,
LONG,2025-08-04 13:35:00,114440.0,"TradeExit(trailing_stop=114171.21912328202, sl=114440.0, tp=114958.0, sl_pct=0.003233135267389025, tp_pct=0.004526389374344635)",False,2025-08-04 13:55:00,114870.1,PARTIAL_50,0.18791506466270788,14.782229372763918
LONG,2025-08-04 13:35:00,114440.0,"TradeExit(trailing_stop=114171.21912328202, sl=114440.0, tp=114958.0, sl_pct=0.003233135267389025, tp_pct=0.004526389374344635)",True,2025-08-04 14:00:00,114958.0,WIN,,
LONG,2025-08-04 16:05:00,115009.8,"TradeExit(trailing_stop=114638.59555911439, sl=115009.8, tp=115723.52, sl_pct=0.004432665738050174, tp_pct=0.006205732033270243)",False,2025-08-04 17:10:00,115663.7,PARTIAL_50,0.2842801222156695,15.066509494979588
LONG,2025-08-04 16:05:00,115009.8,"TradeExit(trailing_stop=114638.59555911439, sl=115009.8, tp=115723.52, sl_pct=0.004432665738050174, tp_pct=0.006205732033270243)",True,2025-08-04 18:50:00,115009.8,LOSS,,
LONG,2025-08-04 20:30:00,114976.6,"TradeExit(trailing_stop=114698.13846510599, sl=114580.4, tp=115531.28000000001, sl_pct=0.0034459185608203026, tp_pct=0.004824285985148423)",False,2025-08-05 08:00:00,114580.4,LOSS,,
SHORT,2025-08-05 14:10:00,113823.0,"TradeExit(trailing_stop=114323.28673744346, sl=113823.0, tp=112833.2, sl_pct=0.0062113983992690405, tp_pct=0.008695957758976657)",False,2025-08-05 14:30:00,112967.9,PARTIAL_50,0.3756270701000702,15.442136565079657
SHORT,2025-08-05 14:10:00,113823.0,"TradeExit(trailing_stop=114323.28673744346, sl=113823.0, tp=112833.2, sl_pct=0.0062113983992690405, tp_pct=0.008695957758976657)",True,2025-08-05 14:40:00,112833.2,WIN,,
SHORT,2025-08-05 20:35:00,113590.7,"TradeExit(trailing_stop=113864.43304045618, sl=113948.0, tp=113090.48, sl_pct=0.0031455039893230952, tp_pct=0.004403705585052333)",False,2025-08-06 08:00:00,113948.0,LOSS,,
LONG,2025-08-06 09:10:00,114134.7,"TradeExit(trailing_stop=113903.42892560911, sl=114134.7, tp=114794.65999999997, sl_pct=0.004130207553005302, tp_pct=0.005782290574207422)",False,2025-08-06 14:55:00,115142.7,PARTIAL_50,0.4415834973938688,15.883720062473525
LONG,2025-08-06 09:10:00,114134.7,"TradeExit(trailing_stop=113903.42892560911, sl=114134.7, tp=114794.65999999997, sl_pct=0.004130207553005302, tp_pct=0.005782290574207422)",True,2025-08-06 14:55:00,114794.65999999997,WIN,,
LONG,2025-08-06 17:25:00,115319.4,"TradeExit(trailing_stop=115051.10939270831, sl=114867.0, tp=115952.76, sl_pct=0.003923017289371903, tp_pct=0.005492224205120664)",False,2025-08-06 21:35:00,114867.0,LOSS,,
LONG,2025-08-06 21:55:00,115010.5,"TradeExit(trailing_stop=114842.43995619492, sl=115010.5, tp=115399.28000000001, sl_pct=0.0024145621486733565, tp_pct=0.003380387008142699)",False,2025-08-07 10:00:00,115417.2,PARTIAL_50,0.17680994343994552,16.06053000591347
LONG,2025-08-06 21:55:00,115010.5,"TradeExit(trailing_stop=114842.43995619492, sl=115010.5, tp=115399.28000000001, sl_pct=0.0024145621486733565, tp_pct=0.003380387008142699)",True,2025-08-07 10:00:00,115399.28000000001,WIN,,
LONG,2025-08-07 12:50:00,116318.1,"TradeExit(trailing_stop=115968.6397100042, sl=116318.1, tp=116833.3, sl_pct=0.003163738059682887, tp_pct=0.004429233283556041)",False,2025-08-07 15:40:00,116697.3,PARTIAL_50,0.16300128698800834,16.22353129290148
LONG,2025-08-07 12:50:00,116318.1,"TradeExit(trailing_stop=115968.6397100042, sl=116318.1, tp=116833.3, sl_pct=0.003163738059682887, tp_pct=0.004429233283556041)",True,2025-08-07 16:45:00,116318.1,LOSS,,
LONG,2025-08-07 17:20:00,116479.9,"TradeExit(trailing_stop=116071.63979997442, sl=116479.9, tp=117774.48, sl_pct=0.007938708738589208, tp_pct=0.01111419223402489)",False,2025-08-07 19:55:00,117407.6,PARTIAL_50,0.3982232127603182,16.621754505661798
LONG,2025-08-07 17:20:00,116479.9,"TradeExit(trailing_stop=116071.63979997442, sl=116479.9, tp=117774.48, sl_pct=0.007938708738589208, tp_pct=0.01111419223402489)",True,2025-08-08 08:35:00,116479.9,LOSS,,
LONG,2025-08-08 09:50:00,116680.1,"TradeExit(trailing_stop=116534.59399690038, sl=116433.6, tp=117025.20000000001, sl_pct=0.002112613890457756, tp_pct=0.002957659446640858)",False,2025-08-08 10:40:00,116433.6,LOSS,,
LONG,2025-08-08 13:20:00,116700.0,"TradeExit(trailing_stop=116538.01737098205, sl=116700.0, tp=117053.64, sl_pct=0.00216452442159388, tp_pct=0.003030334190231432)",False,2025-08-08 14:00:00,117086.0,PARTIAL_50,0.16538131962296487,16.787135825284764
LONG,2025-08-08 13:20:00,116700.0,"TradeExit(trailing_stop=116538.01737098205, sl=116700.0, tp=117053.64, sl_pct=0.00216452442159388, tp_pct=0.003030334190231432)",True,2025-08-08 14:00:00,117053.64,WIN,,
LONG,2025-08-08 20:30:00,116520.1,"TradeExit(trailing_stop=116322.66340102612, sl=116520.1, tp=116898.24, sl_pct=0.0023180549965199637, tp_pct=0.003245276995127949)",False,2025-08-08 20:55:00,116850.1,PARTIAL_50,0.14160646961339718,16.92874229489816
LONG,2025-08-08 20:30:00,116520.1,"TradeExit(trailing_stop=116322.66340102612, sl=116520.1, tp=116898.24, sl_pct=0.0023180549965199637, tp_pct=0.003245276995127949)",True,2025-08-08 21:40:00,116898.24,WIN,,
LONG,2025-08-09 09:05:00,117221.8,"TradeExit(trailing_stop=116970.6101293149, sl=117221.8, tp=117909.76000000001, sl_pct=0.004192053014029888, tp_pct=0.0058688742196418425)",False,2025-08-09 10:10:00,117714.8,PARTIAL_50,0.21028511761464164,17.139027412512803
LONG,2025-08-09 09:05:00,117221.8,"TradeExit(trailing_stop=116970.6101293149, sl=117221.8, tp=117909.76000000001, sl_pct=0.004192053014029888, tp_pct=0.0058688742196418425)",True,2025-08-09 11:10:00,117221.8,LOSS,,
LONG,2025-08-09 15:00:00,116938.5,"TradeExit(trailing_stop=116795.40530915422, sl=116744.0, tp=117210.8, sl_pct=0.001663267443998341, tp_pct=0.0023285744215976773)",False,2025-08-09 16:20:00,116744.0,LOSS,,
SHORT,2025-08-09 19:20:00,116540.0,"TradeExit(trailing_stop=116657.48732847939, sl=116682.0, tp=116341.2, sl_pct=0.0012184657628282135, tp_pct=0.0017058520679594988)",False,2025-08-09 20:30:00,116682.0,LOSS,,
SHORT,2025-08-09 20:50:00,116697.5,"TradeExit(trailing_stop=116879.75863721731, sl=116697.5, tp=116274.0, sl_pct=0.002592172068810386, tp_pct=0.00362904089633454)",False,2025-08-09 21:25:00,116365.3,PARTIAL_50,0.1423338117783145,17.281361224291118
SHORT,2025-08-09 20:50:00,116697.5,"TradeExit(trailing_stop=116879.75863721731, sl=116697.5, tp=116274.0, sl_pct=0.002592172068810386, tp_pct=0.00362904089633454)",True,2025-08-10 08:00:00,116697.5,LOSS,,
LONG,2025-08-10 08:10:00,117982.7,"TradeExit(trailing_stop=117604.71564827394, sl=117982.7, tp=118879.68, sl_pct=0.005430457177196293, tp_pct=0.00760264004807481)",False,2025-08-10 12:30:00,118633.4,PARTIAL_50,0.2757607683160316,17.55712199260715
LONG,2025-08-10 08:10:00,117982.7,"TradeExit(trailing_stop=117604.71564827394, sl=117982.7, tp=118879.68, sl_pct=0.005430457177196293, tp_pct=0.00760264004807481)",True,2025-08-10 15:05:00,118879.68,WIN,,
LONG,2025-08-10 16:00:00,118849.4,"TradeExit(trailing_stop=118559.1870415451, sl=118520.0, tp=119310.55999999997, sl_pct=0.002771574782876432, tp_pct=0.003880204696027004)",False,2025-08-10 17:20:00,118520.0,LOSS,,
LONG,2025-08-10 18:50:00,118550.0,"TradeExit(trailing_stop=118427.2404587624, sl=118395.8, tp=118765.87999999999, sl_pct=0.0013007169970476347, tp_pct=0.0018210037958666884)",False,2025-08-10 20:15:00,118395.8,LOSS,,
LONG,2025-08-10 20:35:00,118465.3,"TradeExit(trailing_stop=118178.29138551498, sl=118465.3, tp=119102.72, sl_pct=0.0038433195205684945, tp_pct=0.005380647328795892)",False,2025-08-11 08:00:00,121318.3,PARTIAL_50,1.2041500760138202,18.761272068620972
LONG,2025-08-10 20:35:00,118465.3,"TradeExit(trailing_stop=118178.29138551498, sl=118465.3, tp=119102.72, sl_pct=0.0038433195205684945, tp_pct=0.005380647328795892)",True,2025-08-11 08:00:00,119102.72,WIN,,
LONG,2025-08-11 08:25:00,121715.0,"TradeExit(trailing_stop=121369.16424675433, sl=121166.8, tp=122482.48, sl_pct=0.004503964178613951, tp_pct=0.006305549850059531)",False,2025-08-11 10:05:00,121166.8,LOSS,,
SHORT,2025-08-11 16:35:00,120241.2,"TradeExit(trailing_stop=120663.68029252492, sl=120241.2, tp=119460.28, sl_pct=0.0046390089253933176, tp_pct=0.006494612495550644)",False,2025-08-11 17:30:00,119625.3,PARTIAL_50,0.2561102184608912,19.017382287081862
SHORT,2025-08-11 16:35:00,120241.2,"TradeExit(trailing_stop=120663.68029252492, sl=120241.2, tp=119460.28, sl_pct=0.0046390089253933176, tp_pct=0.006494612495550644)",True,2025-08-11 18:00:00,119460.28,WIN,,
SHORT,2025-08-11 19:25:00,119437.9,"TradeExit(trailing_stop=119725.46439443923, sl=119437.9, tp=118855.21999999997, sl_pct=0.0034846560430149194, tp_pct=0.004878518460220887)",False,2025-08-11 19:50:00,118725.8,PARTIAL_50,0.2981047054578117,19.315486992539675
SHORT,2025-08-11 19:25:00,119437.9,"TradeExit(trailing_stop=119725.46439443923, sl=119437.9, tp=118855.21999999997, sl_pct=0.0034846560430149194, tp_pct=0.004878518460220887)",True,2025-08-11 19:50:00,118855.21999999997,WIN,,
SHORT,2025-08-12 08:00:00,118871.9,"TradeExit(trailing_stop=119035.63152619835, sl=118871.9, tp=118532.25999999998, sl_pct=0.00204085237974665, tp_pct=0.00285719333164531)",False,2025-08-12 09:05:00,118591.3,PARTIAL_50,0.1180262114090846,19.43351320394876
SHORT,2025-08-12 08:00:00,118871.9,"TradeExit(trailing_stop=119035.63152619835, sl=118871.9, tp=118532.25999999998, sl_pct=0.00204085237974665, tp_pct=0.00285719333164531)",True,2025-08-12 09:40:00,118532.25999999998,WIN,,
SHORT,2025-08-12 11:10:00,118206.4,"TradeExit(trailing_stop=118474.25469475088, sl=118615.30000000002, tp=117633.93999999999, sl_pct=0.0034592035625821338, tp_pct=0.004842884987614987)",False,2025-08-12 12:35:00,118615.30000000002,LOSS,,
SHORT,2025-08-12 13:40:00,118688.5,"TradeExit(trailing_stop=119272.78013443937, sl=119682.00000000001, tp=117297.59999999999, sl_pct=0.008370650905521597, tp_pct=0.011718911267730236)",False,2025-08-12 15:25:00,119682.00000000001,LOSS,,
LONG,2025-08-12 18:10:00,119750.1,"TradeExit(trailing_stop=119358.71345768796, sl=119750.1, tp=120625.94, sl_pct=0.005224212756398582, tp_pct=0.007313897858958014)",False,2025-08-13 10:30:00,120393.7,PARTIAL_50,0.2687262891638467,19.702239493112607
LONG,2025-08-12 18:10:00,119750.1,"TradeExit(trailing_stop=119358.71345768796, sl=119750.1, tp=120625.94, sl_pct=0.005224212756398582, tp_pct=0.007313897858958014)",True,2025-08-13 11:20:00,120625.94,WIN,,
LONG,2025-08-13 13:15:00,120541.5,"TradeExit(trailing_stop=120261.7425638624, sl=120541.5, tp=121068.04, sl_pct=0.0031200872728479887, tp_pct=0.0043681221819871835)",False,2025-08-13 13:45:00,121045.9,PARTIAL_50,0.20922254991019448,19.9114620430228
LONG,2025-08-13 13:15:00,120541.5,"TradeExit(trailing_stop=120261.7425638624, sl=120541.5, tp=121068.04, sl_pct=0.0031200872728479887, tp_pct=0.0043681221819871835)",True,2025-08-13 13:50:00,121068.04,WIN,,
LONG,2025-08-13 15:40:00,121305.9,"TradeExit(trailing_stop=120589.01020882805, sl=121305.9, tp=122766.23999999999, sl_pct=0.008598922228844527, tp_pct=0.012038491120382336)",False,2025-08-13 19:20:00,122469.8,PARTIAL_50,0.4797375890208179,20.39119963204362
LONG,2025-08-13 15:40:00,121305.9,"TradeExit(trailing_stop=120589.01020882805, sl=121305.9, tp=122766.23999999999, sl_pct=0.008598922228844527, tp_pct=0.012038491120382336)",True,2025-08-13 20:05:00,122766.23999999999,WIN,,
SHORT,2025-08-14 08:35:00,121658.7,"TradeExit(trailing_stop=122007.9793888455, sl=121658.7, tp=121110.87999999999, sl_pct=0.003216374990033618, tp_pct=0.004502924986047065)",False,2025-08-14 10:40:00,121168.2,PARTIAL_50,0.20158854237304855,20.59278817441667
SHORT,2025-08-14 08:35:00,121658.7,"TradeExit(trailing_stop=122007.9793888455, sl=121658.7, tp=121110.87999999999, sl_pct=0.003216374990033618, tp_pct=0.004502924986047065)",True,2025-08-14 10:50:00,121110.87999999999,WIN,,
SHORT,2025-08-14 12:30:00,118612.7,"TradeExit(trailing_stop=119576.30717350905, sl=118612.7, tp=115053.9, sl_pct=0.021431094646694664, tp_pct=0.030003532505372528)",False,2025-08-18 08:00:00,115127.1,PARTIAL_50,1.46931989576158,22.062108070178247
SHORT,2025-08-14 12:30:00,118612.7,"TradeExit(trailing_stop=119576.30717350905, sl=118612.7, tp=115053.9, sl_pct=0.021431094646694664, tp_pct=0.030003532505372528)",True,2025-08-18 08:10:00,115053.9,WIN,,
SHORT,2025-08-18 11:50:00,114889.9,"TradeExit(trailing_stop=115087.11732892868, sl=115084.19999999998, tp=114617.87999999999, sl_pct=0.0016911843425749602, tp_pct=0.002367658079604944)",False,2025-08-18 12:10:00,115084.19999999998,LOSS,,
SHORT,2025-08-18 13:40:00,115307.1,"TradeExit(trailing_stop=115655.27103475157, sl=115307.1, tp=114773.84000000001, sl_pct=0.003303352525559954, tp_pct=0.0046246935357839355)",False,2025-08-18 13:55:00,114790.8,PARTIAL_50,0.223880402854639,22.285988473032887
SHORT,2025-08-18 13:40:00,115307.1,"TradeExit(trailing_stop=115655.27103475157, sl=115307.1, tp=114773.84000000001, sl_pct=0.003303352525559954, tp_pct=0.0046246935357839355)",True,2025-08-18 14:25:00,115307.1,LOSS,,
LONG,2025-08-18 20:55:00,116364.8,"TradeExit(trailing_stop=116075.3342434684, sl=115929.9, tp=116973.66000000002, sl_pct=0.0037373845011550635, tp_pct=0.0052323383016170885)",False,2025-08-19 08:00:00,115929.9,LOSS,,
SHORT,2025-08-19 12:30:00,115351.7,"TradeExit(trailing_stop=115528.45521163373, sl=115574.9, tp=115039.22, sl_pct=0.0019349519773006994, tp_pct=0.002708932768220979)",False,2025-08-19 13:20:00,115574.9,LOSS,,
SHORT,2025-08-19 13:30:00,115436.3,"TradeExit(trailing_stop=115774.13010639127, sl=115436.3, tp=114860.76000000002, sl_pct=0.003561271454473084, tp_pct=0.004985780036262317)",False,2025-08-19 13:45:00,114932.7,PARTIAL_50,0.218128959434773,22.50411743246766
SHORT,2025-08-19 13:30:00,115436.3,"TradeExit(trailing_stop=115774.13010639127, sl=115436.3, tp=114860.76000000002, sl_pct=0.003561271454473084, tp_pct=0.004985780036262317)",True,2025-08-19 14:10:00,114860.76000000002,WIN,,
SHORT,2025-08-19 20:05:00,112963.6,"TradeExit(trailing_stop=113354.35612161247, sl=113490.3, tp=112226.22000000002, sl_pct=0.0046625638701315916, tp_pct=0.006527589418184228)",False,2025-08-19 20:55:00,113490.3,LOSS,,
