candle_range,atr_5,volume,alt_btc_ratio,volume_ma_5,ema_divergence,lower_wick,body_size,upper_wick,rsi_7_prev,ema_14_slope,rsi_7,ema_14,ema_7,low,timestamp,binary_label
0.1400000100000005,0.1226,598664.06,4.606591994124128e-05,556362.9739999998,-0.047919338115971,0.0040000000000004,0.125,0.0110000000000001,34.062492548829724,-0.0296871336332174,25.829379601761687,4.206966368615912,4.159047030499941,4.01,2024-11-13 03:00:00+00:00,0
0.2110000099999998,0.1426000000000001,1239303.09,4.532418146604627e-05,724071.2559999999,-0.0658022465921677,0.088,0.0630000000000001,0.0599999999999996,25.829379601761687,-0.0341288491487885,19.31330181989027,4.172837519467124,4.107035272874956,3.863,2024-11-13 04:00:00+00:00,0
0.0850000099999999,0.1432000000000001,638657.48,4.515518281089626e-05,763165.3099999999,-0.0802493955486234,0.0099999999999997,0.0409999999999999,0.0340000000000002,19.31330181989027,-0.035311669262283,1.6431922182547254,4.137525850204841,4.0572764546562174,3.898,2024-11-13 05:00:00+00:00,0
0.1470000099999998,0.1476000000000001,1154077.56,4.5167630057803466e-05,899296.004,-0.0870817291853658,0.0539999999999998,0.0009999999999998,0.092,1.6431922182547254,-0.0307367800273121,2.1276591217745704,4.106789070177529,4.019707340992163,3.853,2024-11-13 06:00:00+00:00,0
0.0770000100000004,0.1320000000000001,431997.0,4.538898301204268e-05,812539.8379999999,-0.0818533550764026,0.0090000000000003,0.0589999999999997,0.0090000000000003,2.1276591217745704,-0.0189052093570039,15.263155083102973,4.087883860820525,4.006030505744122,3.897,2024-11-13 07:00:00+00:00,0
0.06400001,0.1168,683831.05,4.5180094436829726e-05,829573.2359999999,-0.0785264667363634,0.0149999999999996,0.0230000000000001,0.0260000000000002,15.263155083102973,-0.0195845147760698,15.718154199808096,4.068299346044455,3.989772879308092,3.926,2024-11-13 08:00:00+00:00,0
0.05200001,0.085,298081.06,4.502287299247757e-05,641328.8299999998,-0.074446440424126,0.024,0.0059999999999997,0.0220000000000002,15.718154199808096,-0.0177732461392601,18.238989695819868,4.050526099905195,3.976079659481069,3.911,2024-11-13 09:00:00+00:00,1
0.07200001,0.0824,262435.29,4.544439373488828e-05,566084.3919999999,-0.0642962086403677,0.0249999999999999,0.0430000000000001,0.004,18.238989695819868,-0.0096701466540256,42.43696230845646,4.040855953251169,3.9765597446108014,3.91,2024-11-13 10:00:00+00:00,0
0.0470000100000001,0.0624000000000001,385939.71,4.5215325440270544e-05,412456.8219999999,-0.0571886843595788,0.008,0.0129999999999999,0.0260000000000002,42.43696230845646,-0.0102474604334892,53.4391336468817,4.03060849281768,3.973419808458101,3.956,2024-11-13 11:00:00+00:00,1
0.0700000100000002,0.0610000000000001,450224.08,4.52486312431699e-05,416102.2379999999,-0.0505458374317466,0.0470000000000001,0.0019999999999997,0.0210000000000003,53.4391336468817,-0.0087477990423572,69.38772206026842,4.021860693775323,3.971314856343576,3.916,2024-11-13 12:00:00+00:00,1
0.1320000100000005,0.0746000000000002,1060953.35,4.538316073860814e-05,491526.6979999999,-0.0350931256809312,0.024,0.0810000000000004,0.0270000000000001,69.38772206026842,0.0032185741632906,80.61671522832572,4.025079267938613,3.989986142257682,3.941,2024-11-13 13:00:00+00:00,1
0.2400000100000002,0.1122000000000002,1844946.68,4.612711456921799e-05,800899.8219999999,-0.0034624255202029,0.0379999999999993,0.1770000000000005,0.0250000000000003,80.61671522832572,0.0261227642748513,87.20928457950605,4.051202032213465,4.047739606693262,4.006,2024-11-13 14:00:00+00:00,0
0.08800001,0.1154000000000002,969134.83,4.529932512434352e-05,942239.73,0.0138296104349429,0.0590000000000001,0.0270000000000001,0.0019999999999997,87.20928457950605,0.0187730623715385,85.9598681455852,4.069975094585003,4.083804705019946,4.133,2024-11-13 15:00:00+00:00,0
0.0700000099999993,0.1200000000000001,977562.78,4.539542143600416e-05,1060564.344,0.0241417801246228,0.0379999999999993,0.0020000000000006,0.0299999999999993,85.9598681455852,0.0157366540553329,86.45531397155035,4.085711748640336,4.109853528764959,4.15,2024-11-13 16:00:00+00:00,0
0.0790000100000006,0.1218000000000001,727920.62,4.586913719502311e-05,1116103.652,0.0349399644187613,0.0030000000000001,0.0420000000000007,0.0339999999999998,86.45531397155035,0.019238433514622,86.41616748805848,4.104950182154958,4.13989014657372,4.185,2024-11-13 17:00:00+00:00,0
0.0730000099999995,0.1099999999999999,569333.31,4.539774196328536e-05,1017779.644,0.0389274520626585,0.0270000000000001,0.016,0.0299999999999993,86.41616748805848,0.0145399757126725,85.91952294722233,4.119490157867631,4.158417609930289,4.187,2024-11-13 18:00:00+00:00,0
0.2000000100000001,0.1019999999999999,2069323.32,4.482584168195695e-05,1062654.9719999998,0.0202717372957703,0.0140000000000002,0.1719999999999997,0.0140000000000002,85.91952294722233,-0.0101986877156843,57.528949754775134,4.1092914701519465,4.129563207447717,4.029,2024-11-13 19:00:00+00:00,0
0.1320000100000001,0.1107999999999999,1013910.48,4.502074265494611e-05,1071610.1019999995,0.006886464787434,0.0740000000000002,0.0039999999999995,0.0540000000000002,57.528949754775134,-0.0095055293535928,49.0950148492058,4.099785940798354,4.106672405585788,3.964,2024-11-13 20:00:00+00:00,0
0.1210000100000004,0.1210000000000001,915982.12,4.52113214208711e-05,1059293.97,-0.0061268445025657,0.0830000000000001,0.0359999999999995,0.0020000000000006,49.0950148492058,-0.0129047921064469,13.90728154467,4.086881148691907,4.080754304189341,3.92,2024-11-13 21:00:00+00:00,0
0.0960000100000005,0.1244000000000001,370679.17,4.513174590860493e-05,987845.68,-0.0090146007243134,0.0169999999999999,0.0470000000000006,0.032,13.90728154467,-0.0050508198255876,27.586200843153577,4.081830328866319,4.072815728142006,3.985,2024-11-13 22:00:00+00:00,0
0.0690000099999999,0.1236000000000002,326148.97,4.508980339739221e-05,939208.8119999996,-0.0075578222443057,0.032,0.0270000000000001,0.0099999999999997,27.586200843153577,-0.0009107105155088,33.43107818130372,4.08091961835081,4.0733617961065045,4.016,2024-11-13 23:00:00+00:00,0
0.0890000100000004,0.1014000000000003,299516.19,4.45258655658464e-05,585247.3859999998,-0.013708988824157,0.0039999999999995,0.064,0.0210000000000007,33.43107818130372,-0.0091892824467745,19.8894989163952,4.071730335904036,4.058021347079879,4.008,2024-11-14 00:00:00+00:00,1
0.0830000099999997,0.0916000000000002,505819.87,4.504713350958997e-05,483629.2639999999,-0.0103669474735887,0.0159999999999995,0.0590000000000001,0.008,19.8894989163952,-9.737812053778327e-05,32.34567342173543,4.071632957783498,4.061266010309909,3.996,2024-11-14 01:00:00+00:00,0
