volume_ma_5,volume,atr_5,candle_range,ema_divergence,alt_btc_ratio,ema_14_slope,ema_7_slope,rsi_7,upper_wick,body_to_range,ema_divergence_slope,volume_slope,rsi_7_prev,rsi_7_slope,timestamp,binary_label
3830876.4,6595556.0,0.0179999999999998,0.0281000100000002,-0.0023450430962022,2.6661672216655232e-05,-0.0027975269212108,-0.0052796272972237,40.31741552033193,0.0049999999999998,0.601423273514849,-0.0024821003760129,4932350.0,59.80574395335783,-19.488328433025902,2025-02-23 12:00:00+00:00,0
3932309.6,3322806.0,0.0186199999999998,0.0152000099999996,-0.0024219069040705,2.6723843682445427e-05,-0.0007578566650496,-0.0008347204729179,49.59780868838332,0.0012999999999996,0.8157889369809787,-7.686380786831037e-05,-3272750.0,40.31741552033193,9.28039316805139,2025-02-23 13:00:00+00:00,0
3534639.4,3556284.0,0.0180599999999999,0.0203000100000002,-0.0038261381490491,2.670254343661504e-05,-0.0022968091097097,-0.0037010403546884,20.03202881022429,0.0036999999999998,0.6059110315709241,-0.0014042312449786,233478.0,49.59780868838332,-29.565779878159027,2025-02-23 14:00:00+00:00,0
4227658.8,6000442.0,0.02292,0.0389000100000003,-0.0081813505199836,2.6426036750423164e-05,-0.0060705678950818,-0.0104257802660163,13.873463139373923,0.0064000000000001,0.7866321885264267,-0.0043552123709345,2444158.0,20.03202881022429,-6.158565670850365,2025-02-23 15:00:00+00:00,0
5016931.8,5609571.0,0.02764,0.0357000099999998,-0.0087328602104248,2.661063398326356e-05,-0.0029678255090708,-0.0035193351995119,29.75949816468085,0.0169999999999999,0.4817925821309406,-0.0005515096904411,-390871.0,13.873463139373923,15.886035025306924,2025-02-23 16:00:00+00:00,0
4502137.4,4021584.0,0.02704,0.0251000100000001,-0.0064669128355308,2.6753984401314782e-05,9.455122547175066e-05,0.0023604986003658,43.82713344004122,0.0047999999999999,0.7968124315488289,0.002265947374894,-1587987.0,29.75949816468085,14.067635275360374,2025-02-23 17:00:00+00:00,0
4376225.6,2693247.0,0.0273400000000001,0.0167000100000001,-0.0056184832806649,2.665552538124086e-05,-0.0008780556045913,-2.96260497254508e-05,42.5878065026011,0.0066999999999999,0.4311374663847522,0.0008484295548658,-1328337.0,43.82713344004122,-1.2393269374401257,2025-02-23 18:00:00+00:00,0
3977069.2,1560502.0,0.0252600000000001,0.00990001,-0.0048447212939803,2.665420721983032e-05,-0.0007209815239788,5.278046270573711e-05,49.95001501996941,0.0069000000000003,0.0202019997959575,0.0007737619866845,-1132745.0,42.5878065026011,7.362208517368316,2025-02-23 19:00:00+00:00,0
3352959.4,2879893.0,0.0207799999999999,0.0165000099999997,-0.0038419519595027,2.6678443938411552e-05,-0.0002381839874483,0.0007645853470292,44.64084944906676,0.0027999999999996,0.1696968668503946,0.0010027693344776,1319391.0,49.95001501996941,-5.309165570902657,2025-02-23 20:00:00+00:00,0
2831226.8,3000908.0,0.0176599999999999,0.0201000099999997,-0.0009037534934424,2.687789964518917e-05,0.0022602405442118,0.0051984390102721,60.90998693175712,9.999999999976694e-05,0.9203975520410268,0.0029381984660603,121015.0,44.64084944906676,16.26913748269036,2025-02-23 21:00:00+00:00,0
2722690.2,3478901.0,0.0158799999999999,0.0162000099999999,-3.713270738803232e-05,2.677290780087053e-05,0.0007322084716498,0.0015988292577042,78.22037881239655,0.0001999999999999,0.5740737197075859,0.0008666207860543,477993.0,60.90998693175712,17.31039188063943,2025-02-23 22:00:00+00:00,0
3074950.0,4454546.0,0.0169199999999999,0.02190001,0.0019040752271264,2.676452866255272e-05,0.0022079140087631,0.0041491219432776,76.53783465452855,0.0073000000000003,0.5388125393550056,0.0019412079345144,975645.0,78.22037881239655,-1.6825441578679945,2025-02-23 23:00:00+00:00,1
4154418.8,6957846.0,0.0219799999999999,0.0352000100000001,0.0030207245436568,2.676021729429433e-05,0.0018201921409279,0.0029368414574584,66.20544200828172,0.0327000000000001,0.0198863579868215,0.0011166493165304,2503300.0,76.53783465452855,-10.33239264624683,2025-02-24 00:00:00+00:00,1
4638038.8,5297993.0,0.0251999999999999,0.0326000099999999,0.0014758557812797,2.664339858482604e-05,-0.0009025001445288,-0.002447368906906,54.032197060422575,0.0043999999999999,0.5705519722233273,-0.0015448687623771,-1659853.0,66.20544200828172,-12.173244947859146,2025-02-24 01:00:00+00:00,1
5311499.0,6368209.0,0.0268,0.0281000100000002,-0.0016658374403082,2.64960578361431e-05,-0.0031688334585915,-0.0063105266801795,41.70850603523352,0.0091999999999998,0.633451731867715,-0.0031416932215879,1070216.0,54.032197060422575,-12.323691025189056,2025-02-24 02:00:00+00:00,1
9376656.8,23804690.0,0.03746,0.0695000099999996,-0.0093574101196631,2.609364182552384e-05,-0.0092663223307796,-0.0169578950101345,24.1241903766455,0.0003999999999999,0.7035970210651762,-0.0076915726793549,17436481.0,41.70850603523352,-17.584315658588018,2025-02-24 03:00:00+00:00,0
