volume,volume_ma_5,atr_5,ema_divergence,body_size,alt_btc_ratio,candle_range,rsi_7_slope,volume_slope,ema_divergence_slope,rsi_7,rsi_7_prev,lower_wick,upper_wick_ratio,ema_7_prev,timestamp,binary_label
765179.3,1459723.8200000003,0.0041199999999999,0.0009978606994442,0.0010999999999999,8.64025019130319e-06,0.0042000099999999,14.823120338523822,-954865.7,-0.0002384592345473,50.39342302837697,35.57030268985315,0.0019,0.2857136054437928,0.5200309992287007,2024-09-18 01:00:00+00:00,0
985365.6,1485739.9200000006,0.0044599999999999,0.0012062668403404,0.0035,8.66251325556734e-06,0.0042000099999999,8.697217468711777,220186.3,0.0002084061408961,59.09064049708875,50.39342302837697,0.0003999999999999,0.0714284013609415,0.5198732494215255,2024-09-18 02:00:00+00:00,0
1701084.1,1593408.700000001,0.0044199999999999,0.0014415219372447,0.0011999999999999,8.659727096302611e-06,0.0031000099999999,5.688948523588714,715718.5000000001,0.0002352550969043,64.77958902067746,59.09064049708875,9.9999999999989e-05,0.5806432882474665,0.5206049370661441,2024-09-18 03:00:00+00:00,0
1250718.2,1284478.4400000006,0.0048199999999999,0.0011380536856578,0.0034,8.613272979194601e-06,0.0055000099999999,-17.38093687649542,-450365.90000000014,-0.0003034682515868,47.39865214418205,64.77958902067746,0.0015999999999999,0.090908925620126,0.521453702799608,2024-09-18 04:00:00+00:00,0
839720.1,1108413.4600000004,0.0040799999999999,0.0009961975326044,0.0009,8.653564752418906e-06,0.0034000099999999,7.479162401731266,-410998.1,-0.0001418561530533,54.87781454591331,47.39865214418205,0.0022999999999999,0.0588233564018871,0.521215277099706,2024-09-18 05:00:00+00:00,0
1999102.2,1355198.0400000005,0.0039799999999999,0.0008707844486997,0.0,8.623086747458687e-06,0.00370001,-8.115460111727018,1159382.1,-0.0001254130839047,46.76235443418629,54.87781454591331,0.0012999999999999,0.6486468955489432,0.5212364578247796,2024-09-18 06:00:00+00:00,0
1125684.5,1383261.8200000003,0.0035599999999999,0.0006785731292048,0.0007,8.615210065663257e-06,0.0021000099999999,13.984911705193802,-873417.7,-0.0001922113194948,60.747266139380095,46.76235443418629,0.0002999999999999,0.5238070294903333,0.5212523433685847,2024-09-18 07:00:00+00:00,0
1226911.3,1288427.2600000005,0.0037599999999999,0.0001460166672262,0.0032999999999999,8.593301610268106e-06,0.0041000099999999,-18.887028171679027,101226.80000000005,-0.0005325564619785,41.86023796770107,60.747266139380095,0.0005999999999999,0.0487803688283905,0.5210892575264385,2024-09-18 08:00:00+00:00,0
2302328.7,1498749.3600000006,0.0041399999999999,-0.0010683455886338,0.0072999999999999,8.547514306064712e-06,0.0074000099999999,-30.025967458762366,1075417.4,-0.0012143622558601,11.8342705089387,41.86023796770107,0.0,0.013513495252032,0.5201419431448289,2024-09-18 09:00:00+00:00,0
3573309.5,2045467.2400000007,0.0048999999999999,-0.0016004028686552,0.0019,8.54317214758956e-06,0.0072000099999999,3.506577567233876,1270980.7999999998,-0.0005320572800213,15.340848076172575,11.8342705089387,0.0049,0.0555554783951629,0.5175814573586217,2024-09-18 10:00:00+00:00,0
1095383.0,1864723.4000000008,0.0048199999999999,-0.0021845600050472,0.0025,8.510176118704676e-06,0.0033000099999999,0.9241435774772384,-2477926.5,-0.000584157136392,16.264991653649815,15.340848076172575,9.9999999999989e-05,0.2121205693315866,0.5161360930189662,2024-09-18 11:00:00+00:00,0
1361298.7,1911846.2400000007,0.0053599999999999,-0.0022464434768671,0.002,8.526425583678348e-06,0.00480001,6.081289673741637,265915.69999999995,-6.188347181990128e-05,22.34628132739145,16.264991653649815,0.0019,0.1874996093758152,0.5144270697642247,2024-09-18 12:00:00+00:00,0
2572516.3,2180967.2400000007,0.0060599999999999,-0.0027134529509879,0.0042999999999999,8.521471722527034e-06,0.00760001,-4.328320122764595,1211217.6,-0.0004670094741207,18.017961204626857,22.34628132739145,0.0017,0.2105260387815325,0.5136703023231686,2024-09-18 13:00:00+00:00,0
1098707.9,1940243.0800000008,0.0052799999999999,-0.0028682273441333,0.0006,8.532870715913906e-06,0.0035000099999999,2.436519167481308,-1473808.4,-0.0001547743931454,20.454480372108165,18.017961204626857,0.0010999999999999,0.5142842449021402,0.5120277267423764,2024-09-18 14:00:00+00:00,0
3068529.8,1839287.1400000008,0.0054599999999999,-0.0033165564548734,0.0039,8.4773170351669e-06,0.0081000099999999,-0.4545425941365977,1969821.9,-0.0004483291107401,19.999937777971567,20.454480372108165,0.0025,0.2098762841033436,0.5109207950567823,2024-09-18 15:00:00+00:00,1
1589600.6,1938130.6600000008,0.0062599999999999,-0.0030540851616921,0.0039,8.471965238905748e-06,0.0073000099999999,23.91524348855297,-1478929.1999999995,0.0002624712931813,43.91518126652454,19.999937777971567,0.0027,0.0958902796023465,0.5091405962925868,2024-09-18 16:00:00+00:00,0
1368558.2,1939582.5600000003,0.0065599999999999,-0.0027116759824011,0.0005999999999999,8.468163819811738e-06,0.0063000099999999,-4.142612180151687,-221042.4000000001,0.0003424091792909,39.77256908637285,43.91518126652454,0.0034,0.3650787855892258,0.5087554472194401,2024-09-18 17:00:00+00:00,0
12500858.4,3925250.98,0.0078199999999999,-0.001477054149782,0.008,8.51231712991254e-06,0.01390001,25.009842445418187,11132300.2,0.0012346218326191,64.78241153179104,39.77256908637285,0.0011999999999999,0.3381292531444243,0.5086165854145801,2024-09-18 18:00:00+00:00,0
3925847.4,4490678.880000001,0.0084599999999999,-0.0009403148202535,0.0028,8.548404633588304e-06,0.0067000099999999,-10.545284269032932,-8575011.0,0.0005367393295284,54.23712726275811,64.78241153179104,0.0015999999999999,0.3432830697267606,0.5104874390609351,2024-09-18 19:00:00+00:00,0
2194023.4,4315777.600000001,0.0084599999999999,-0.0001867570953848,0.0031999999999999,8.577119611967521e-06,0.0081000099999999,16.873762614473208,-1731824.0,0.0007535577248687,71.11088987723132,54.23712726275811,0.0045999999999999,0.037036991312366,0.5112155792957013,2024-09-18 20:00:00+00:00,1
1862439.7,4370345.42,0.0079199999999999,0.0003676139956259,0.0006,8.589778047842954e-06,0.00460001,0.0,-331583.69999999995,0.0005543710910107,71.11088987723132,71.11088987723132,9.9999999999989e-05,0.8478242438603337,0.512561684471776,2024-09-18 21:00:00+00:00,1
1692935.4,4435220.860000001,0.00722,0.0008907014049286,0.0013999999999999,8.545800116602547e-06,0.00280001,15.522473274480362,-169504.30000000005,0.0005230874093027,86.63336315171168,71.11088987723132,9.9999999999989e-05,0.4642840561283951,0.513696263353832,2024-09-18 22:00:00+00:00,1
