atr_5,volume_ma_5,volume,candle_range,alt_btc_ratio,upper_wick,ema_14_slope,ema_14_prev,rsi_7,lower_wick_ratio,ema_divergence_slope,upper_wick_ratio,ema_divergence,lower_wick,body_to_range,timestamp,binary_label
0.0642,1639854.0260000008,1011774.07,0.05600001,1.9148763649003984e-05,0.004,-0.0029902680802429,1.8904270106018224,30.964456002477604,0.3214285140306225,0.0026771149273088,0.0714285586734716,-0.0184972830627765,0.018,0.6071427487245091,2024-12-06 00:00:00+00:00,0
0.0601999999999999,1436633.4280000008,1343839.39,0.0350000099999999,1.914014479244357e-05,0.016,-0.0012582323362106,1.88743674252158,42.2618871527851,0.2285713632653254,0.00352336747151,0.4571427265306509,-0.0149739155912664,0.008,0.3142856244898194,2024-12-06 01:00:00+00:00,0
0.0589999999999999,1484347.4140000008,852251.27,0.0350000099999999,1.924382624648861e-05,0.008,-0.0010904680247159,1.886178510185369,52.5925653223735,0.7714283510204704,0.0027893193761903,0.2285713632653254,-0.0121845962150761,0.0269999999999999,0.0,2024-12-06 02:00:00+00:00,0
0.0417999999999999,1039195.6060000008,553542.98,0.0310000099999999,1.924586298357533e-05,0.004,-0.000545072288087,1.885088042160653,58.73012610231089,0.8064513527576274,0.002569210801693,0.1290322164412209,-0.0096153854133831,0.0249999999999999,0.0645161082206104,2024-12-06 03:00:00+00:00,0
0.0365999999999999,863761.9700000007,557402.14,0.02600001,1.940180327450129e-05,0.006,0.0019276040169913,1.884542969872566,55.932170209729534,0.0769230473372894,0.0040904998682129,0.2307691420118684,-0.0055248855451701,0.002,0.6923074260356054,2024-12-06 04:00:00+00:00,0
0.0289999999999999,744257.1840000007,414250.14,0.01800001,1.937382292019303e-05,0.0049999999999998,0.0012705901480589,1.8864705738895573,85.71420779227851,0.5555552469137517,0.0024929877658441,0.2777776234568697,-0.0030318977793259,0.01,0.1666665740741316,2024-12-06 05:00:00+00:00,0
0.0281999999999999,590018.1660000008,572644.3,0.0310000099999999,1.936175341017676e-05,0.0189999999999999,0.0015011781283178,1.8877411640376165,95.83324016212748,0.2903224869927436,0.0020715053071096,0.612903028095796,-0.0009603924722163,0.0089999999999998,0.0967741623309193,2024-12-06 06:00:00+00:00,0
0.025,493350.7500000008,368914.19,0.0190000100000001,1.9238109717140688e-05,0.002,-0.0001656456221243,1.889242342165934,70.83323003487254,0.31578930747931,9.515819869498898e-05,0.1052631024931033,-0.0008652342735213,0.006,0.5789470637120742,2024-12-06 07:00:00+00:00,0
0.0246,592703.0960000007,1050304.71,0.0290000099999999,1.9197648125412703e-05,0.028,-0.0001435595391745,1.8890766965438093,63.15777839356597,0.0344827467300836,9.069397160255122e-05,0.965516908442449,-0.0007745403019188,0.0009999999999998,0.0,2024-12-06 08:00:00+00:00,0
0.0282,709240.5880000007,1140089.6,0.04400001,1.889795918367347e-05,0.0010000000000001,-0.0049244182672845,1.8889331370046352,32.43240175313369,0.159090872933895,-0.0041152309083944,0.0227272675619871,-0.0048897712103133,0.0070000000000001,0.8181816322314421,2024-12-06 09:00:00+00:00,0
0.0328,840477.3400000005,1070433.9,0.0410000100000001,1.884335434943141e-05,0.0070000000000001,-0.0046678291649799,1.8840087187373509,28.37835153399186,0.731707138608013,-0.0028619077167792,0.1707316656752057,-0.0077516789270926,0.03,0.0975609518144017,2024-12-06 10:00:00+00:00,0
0.032,859992.7780000006,670221.49,0.0270000099999999,1.883355926126765e-05,0.012,-0.0043121186096493,1.8793408895723709,5.172407550542772,0.4814813031550707,-0.0018351840516703,0.4444442798354537,-0.0095868629787629,0.0129999999999999,0.0740740466392422,2024-12-06 11:00:00+00:00,0
0.0418,986218.8280000008,1000044.44,0.06800001,1.844601018740061e-05,0.018,-0.0098705027950294,1.8750287709627207,2.9702949710827937,0.073529400951557,-0.0062399742009602,0.2647058434256112,-0.0158268371797232,0.0049999999999998,0.6617646085640299,2024-12-06 12:00:00+00:00,1
0.049,1036795.7280000008,1303189.21,0.0650000099999999,1.8703344967476568e-05,0.0169999999999999,-0.0028211024223587,1.865158268167692,30.496438760633296,0.0923076781065112,0.0014882446753667,0.2615384213017801,-0.0143385925043564,0.006,0.6461537467455786,2024-12-06 13:00:00+00:00,0
0.0487999999999999,988239.0780000008,897306.35,0.0430000099999999,1.879742895401154e-05,0.0009999999999998,0.0010217112339556,1.8623371657453327,44.23074938363816,0.395348745267732,0.0044786454558001,0.0232558085451582,-0.0098599470485563,0.0169999999999999,0.5813952136290241,2024-12-06 14:00:00+00:00,0
0.0479999999999999,1020634.9980000008,1232413.5,0.0370000099999999,1.894069267351653e-05,0.018,0.0023521497360949,1.8633588769792888,47.90417153717364,0.2162161577794174,0.0045231177812219,0.4864863550036892,-0.0053368292673343,0.008,0.297297216946696,2024-12-06 15:00:00+00:00,0
0.0473999999999999,1200478.7480000006,1569440.24,0.0240000099999998,1.8928514757019584e-05,0.0089999999999998,0.0011051964379489,1.865711026715384,57.97098508718148,0.3333331944445054,0.0023012542000386,0.3749998437500639,-0.0030355750672956,0.008,0.2916665451389376,2024-12-06 16:00:00+00:00,0
0.0385999999999999,1099335.7780000006,494329.59,0.02400001,1.860298153435924e-05,0.0130000000000001,0.0012245035795557,1.8668162231533327,59.85398401621253,0.3333331944445022,0.0018303343989349,0.5416664409723209,-0.0012052406683606,0.008,0.1249999479166837,2024-12-06 17:00:00+00:00,0
0.0289999999999999,935174.2300000008,482381.47,0.0170000099999999,1.8547027814129184e-05,0.0090000000000001,0.0015945697689481,1.8680407267328885,61.87047243933041,0.29411747404854,0.00169655871492,0.5294114532873904,0.0004913180465593,0.0049999999999998,0.1764704844291214,2024-12-06 18:00:00+00:00,0
0.0253999999999999,899730.3220000009,720086.81,0.0250000099999999,1.8730285758111765e-05,0.002,0.0040486271330886,1.8696352965018368,93.80525162506544,0.1199999520000152,0.0034197192298124,0.0799999680000131,0.0039110372763717,0.0029999999999998,0.7999996800001316,2024-12-06 19:00:00+00:00,0
0.0257999999999999,882083.1280000008,1144177.53,0.0390000099999999,1.8863456985003945e-05,0.022,0.0051088101820102,1.8736839236349248,91.4633365556884,0.1025640762656217,0.0034924495901653,0.5641024194609197,0.0074034868665371,0.004,0.3333332478632678,2024-12-06 20:00:00+00:00,0
0.0287999999999999,696461.5140000007,641332.17,0.0390000099999999,1.870043252097871e-05,0.002,-0.0002390311755913,1.878792733816936,53.846112426067336,0.0512820381328108,-0.0020600239952768,0.0512820381328108,0.0053434628712603,0.002,0.8974356673241876,2024-12-06 21:00:00+00:00,0
0.0311999999999999,713872.7300000008,581385.67,0.03600001,1.8476876542227176e-05,0.014,-0.0028738270188457,1.878553702641344,37.99997340001857,0.055555540123461,-0.0038504643593053,0.3888887808642275,0.0014929985119549,0.002,0.5555554012346108,2024-12-06 22:00:00+00:00,0
0.0331999999999999,734029.6040000009,583165.84,0.0270000100000001,1.8568121142753563e-05,0.01,-0.0031573167496663,1.8756798756224984,38.77548250730837,0.481481303155075,-0.0031359017839469,0.3703702331962084,-0.001642903271992,0.0130000000000001,0.1481480932784833,2024-12-06 23:00:00+00:00,0
0.0346,708313.5860000007,591506.72,0.03200001,1.826033007615984e-05,0.0,-0.0055363411830442,1.872522558872832,30.76921236030033,0.3437498925781551,-0.0044335727171656,0.0,-0.0060764759891576,0.0109999999999998,0.6562497949219426,2024-12-07 00:00:00+00:00,0
0.0316,595504.6940000007,580133.07,0.02400001,1.8341872716199454e-05,0.006,-0.0042648290253051,1.866986217689788,30.76921236030033,0.583333090277879,-0.0022126063998524,0.2499998958333767,-0.00828908238901,0.014,0.1666665972222511,2024-12-07 01:00:00+00:00,0
0.0292,542674.2020000007,377179.71,0.0270000100000001,1.85429782304635e-05,0.0030000000000001,-0.0012961851552641,1.862721388664483,29.565199395096045,0.25925916323735,0.0009381085863959,0.1111110699588666,-0.007350973802614,0.0070000000000001,0.6296293964335501,2024-12-07 02:00:00+00:00,0
0.0268,475740.87200000073,246719.02,0.02400001,1.869090549481403e-05,0.0049999999999998,-0.0007233604678957,1.8614252035092185,23.584890085450056,0.6666663888890045,0.0012048030412445,0.2083332465278093,-0.0061461707613694,0.016,0.1249999479166929,2024-12-07 03:00:00+00:00,0
0.0262,421456.8800000007,311745.88,0.02400001,1.867438594890153e-05,0.0069999999999998,-0.0003602457388429,1.8607018430413227,36.98626590358074,0.6249997395834465,0.0012213276688548,0.2916665451389348,-0.0049248430925146,0.0150000000000001,0.0833332986111255,2024-12-07 04:00:00+00:00,0
0.0234,366858.2100000008,318513.37,0.01800001,1.8758324006277787e-05,0.0069999999999998,-4.554630699726836e-05,1.86034159730248,52.72720561992022,0.4999997222223826,0.0011913577545059,0.38888867283962,-0.0037334853380086,0.0090000000000001,0.1111110493827503,2024-12-07 05:00:00+00:00,0
0.0228,322729.7120000008,359490.58,0.0210000099999999,1.8754479104158023e-05,0.0149999999999999,0.0003605265339357,1.8602960509954825,60.37727874699021,0.1428570748299704,0.0012488320516956,0.7142853741498203,-0.0024846532863129,0.0030000000000001,0.1428570748299598,2024-12-07 06:00:00+00:00,0
0.0252,406811.4600000008,797588.45,0.0390000100000001,1.8590576750512048e-05,0.008,-0.0016875436705889,1.8606565775294184,68.08500497977997,0.4358973241288928,-0.0008554373901874,0.2051281525312423,-0.0033400906765004,0.0170000000000001,0.3589742669296741,2024-12-07 07:00:00+00:00,0
0.0244,449594.1280000008,460632.36,0.02000001,1.858878902891281e-05,0.0089999999999998,-0.0014625378478438,1.8589690338588287,65.11617306669518,0.549999725000143,-0.0004446979477383,0.4499997750001069,-0.0037847886242388,0.0110000000000001,0.0,2024-12-07 08:00:00+00:00,0
0.0242,445776.8320000008,292659.4,0.0230000099999999,1.8610207744093693e-05,0.016,-0.0003341994681311,1.8575064960109853,53.12488378931673,0.0,0.0006537726214443,0.6956518714557114,-0.0031310160027944,0.0,0.3043476937618689,2024-12-07 09:00:00+00:00,0
0.0266,487590.8320000008,527583.37,0.03000001,1.876830487443421e-05,0.0029999999999998,0.0014436937942863,1.857172296542854,64.28560714303578,0.4333331888889407,0.0020459860706989,0.099999966666674,-0.0010850299320954,0.0130000000000001,0.4666665111111629,2024-12-07 10:00:00+00:00,0
0.0276,584164.9320000007,842361.08,0.02600001,1.8821521782774544e-05,0.016,0.0021845346217146,1.8586159903371404,68.08500497977982,0.1153845710059384,0.0021827252770241,0.6153843786983159,0.0010976953449286,0.0030000000000001,0.2692306656805089,2024-12-07 11:00:00+00:00,0
0.0246,535196.0060000008,552743.82,0.02400001,1.888825425159215e-05,0.0090000000000001,0.0022932633388192,1.860800524958855,68.74989973972949,0.5416664409723116,0.0017321815852346,0.3749998437500697,0.0028298769301633,0.0129999999999999,0.0833332986111255,2024-12-07 12:00:00+00:00,0
0.0249999999999999,516186.9580000008,365587.12,0.0220000099999998,1.899345747357825e-05,0.0029999999999998,0.0031874948936434,1.8630937882976744,72.2221286009445,0.4545452479339726,0.0020815887993972,0.1363635743801897,0.0049114657295605,0.0099999999999997,0.4090907231405895,2024-12-07 13:00:00+00:00,0
0.0265999999999999,607621.5780000007,749832.5,0.0310000099999999,1.9051870350765543e-05,0.0009999999999998,0.0038291622411577,1.8662812831913176,99.9998510640516,0.7096771904267153,0.0021226505286227,0.0322580541103016,0.0070341162581832,0.022,0.2580644328824419,2024-12-07 14:00:00+00:00,0
0.0255999999999999,638674.1440000007,682846.2,0.0250000099999999,1.907654486180833e-05,0.0029999999999998,0.0043852739423366,1.8701104454324755,99.9998727274347,0.5599997760000921,0.0020785856349985,0.1199999520000152,0.0091127018931818,0.014,0.3199998720000526,2024-12-07 15:00:00+00:00,0
0.0285999999999999,688235.2220000006,1090166.47,0.0410000099999999,1.88111890638934e-05,0.0049999999999998,-6.609591664163972e-05,1.874495719374812,62.33760566711182,0.1707316656752066,-0.0023360094003566,0.1219511897680001,0.0067766924928251,0.0070000000000001,0.7073169006544137,2024-12-07 16:00:00+00:00,0
0.0287999999999998,724234.6000000008,732740.71,0.0250000099999999,1.874900195188352e-05,0.0049999999999998,-0.000857283127756,1.8744296234581703,49.99995000005,0.599999760000103,-0.0024442958599928,0.1999999200000284,0.0043323966328323,0.0150000000000001,0.1999999200000284,2024-12-07 17:00:00+00:00,0
0.0351999999999999,823124.6340000008,860037.29,0.05400001,1.914638867348785e-05,0.004,0.0057903546226114,1.8735723403304143,68.74995703127689,0.0,0.0039834611365767,0.0740740603566555,0.0083158577694091,0.0,0.9259257544581936,2024-12-07 18:00:00+00:00,0
0.0375999999999999,898082.3580000007,1124621.12,0.0430000100000001,1.882541971243272e-05,0.004,0.0006183073395964,1.879362694953026,52.11265036700335,0.1395348512709644,-0.0015379455202053,0.0930232341806429,0.0067779122492037,0.006,0.767441681990307,2024-12-07 19:00:00+00:00,0
0.0378,923650.6260000007,810687.54,0.02600001,1.8771139338376653e-05,0.014,0.0004025330276502,1.8799810022926224,48.50743734686108,0.4615382840237368,-0.0013422616631066,0.5384613313610264,0.005435650586097,0.012,0.0,2024-12-07 20:00:00+00:00,0
0.0336,760820.4460000008,276015.57,0.02000001,1.893465291809937e-05,0.0089999999999998,0.0014155286239636,1.8803835353202727,48.50743734686108,0.099999950000025,-0.0001203251005561,0.4499997750001069,0.0053153254855409,0.002,0.449999775000118,2024-12-07 21:00:00+00:00,0
0.0338,710839.7660000009,482837.31,0.02600001,1.898687596208288e-05,0.0189999999999999,0.0012267914741017,1.8817990639442363,45.238070105834055,0.2307691420118684,-0.0002553888315461,0.7307689497042458,0.0050599366539947,0.006,0.038461523668649,2024-12-07 22:00:00+00:00,0
0.0302,631997.7740000008,465827.33,0.03600001,1.899190830514347e-05,0.0290000000000001,0.0017298859442216,1.883025855418338,60.78427201079363,0.0277777700617274,0.000248666037695,0.8055553317901887,0.0053086026916897,0.0009999999999998,0.1666666203703832,2024-12-07 23:00:00+00:00,0
0.0294,520718.8300000008,568226.4,0.0390000099999999,1.9254162749986548e-05,0.0029999999999998,0.0053659011516586,1.88475574136256,72.79995923202281,0.1538461143984326,0.0033680128347788,0.0769230571992134,0.0086766155264685,0.006,0.7692305719921632,2024-12-08 00:00:00+00:00,0
0.0351999999999999,550082.6820000007,957506.8,0.0550000099999999,1.8778475680521945e-05,0.0,-0.0020162190018957,1.8901216425142184,33.3333148148251,0.0909090743801664,-0.0039333455082759,0.0,0.0047432700181926,0.0049999999999998,0.9090907438016848,2024-12-08 01:00:00+00:00,0
0.0361999999999999,552971.0880000008,290457.6,0.0250000099999999,1.8782408641705337e-05,0.0149999999999999,-0.0009473898016427,1.8881054235123227,48.48481420265667,0.1599999360000263,-0.002014783580986,0.5999997600000941,0.0027284864372065,0.004,0.2399999040000394,2024-12-08 02:00:00+00:00,0
0.0339999999999999,498571.0300000008,210837.02,0.0150000099999999,1.879224878775986e-05,0.012,-0.001221071161424,1.88715803371068,47.52471953732304,0.0666666222222449,-0.0017505588755475,0.7999994666670281,0.000977927561659,0.0009999999999998,0.1333332444445047,2024-12-08 03:00:00+00:00,0
0.0335999999999998,488912.9700000008,417537.03,0.0340000099999998,1.859537084532551e-05,0.008,-0.0041249283399007,1.885936962549256,34.48273781214097,0.0882352681660949,-0.0038537941878278,0.2352940484429284,-0.0028758666261687,0.0029999999999998,0.6764703892734161,2024-12-08 04:00:00+00:00,0
0.0319999999999999,574020.9060000008,993766.08,0.0310000099999999,1.842581639728873e-05,0.002,-0.0063749378945807,1.8818120342093552,29.197065373762243,0.2580644328824419,-0.0048591040012158,0.0645161082206104,-0.0077349706273845,0.008,0.6774191363164065,2024-12-08 05:00:00+00:00,0
0.0267999999999998,455743.7660000008,366121.1,0.0290000099999999,1.8570174794403784e-05,0.002,-0.0032582795086366,1.8754370963147744,34.89931246341027,0.3793102140309582,-0.0009172519132107,0.0689654934601749,-0.0086522225405953,0.0109999999999998,0.5517239476813994,2024-12-08 06:00:00+00:00,0
0.0255999999999999,468500.9600000007,354243.57,0.0190000100000001,1.871078948395442e-05,0.0030000000000001,-0.0009571755741517,1.8721788168061373,27.61192587436705,0.1052631024931033,0.0013255270077663,0.1578946537396608,-0.007326695532829,0.002,0.7368417174517233,2024-12-08 07:00:00+00:00,0
0.0339999999999999,633997.5060000008,1038319.75,0.0570000099999999,1.829662373240819e-05,0.0029999999999998,-0.0080295521642645,1.871221641231986,26.8115806028214,0.0175438565712513,-0.0051941842605245,0.0526315697137578,-0.0125208797933535,0.0009999999999998,0.929824398276425,2024-12-08 08:00:00+00:00,0
0.0338,677891.6560000008,637007.78,0.0330000100000001,1.8375062017098413e-05,0.0190000000000001,-0.0061589452090295,1.8631920890677207,26.8115806028214,0.2424241689623722,-0.0022588571095623,0.5757574012856373,-0.0147797369029158,0.008,0.1818181267217791,2024-12-08 09:00:00+00:00,0
0.0324,569637.8640000008,452497.12,0.02400001,1.843843206022173e-05,0.0109999999999998,-0.0036044191811588,1.857033143858692,33.783767804974744,0.0416666493055674,0.0005410674422148,0.458333142361186,-0.014238669460701,0.0010000000000001,0.4999997916667534,2024-12-08 10:00:00+00:00,0
0.0308,547551.7860000007,255690.71,0.0210000099999999,1.843509142722111e-05,0.0069999999999998,-0.0020571632903376,1.853428724677533,43.60899960428596,0.2857141496599302,0.0017596494861296,0.3333331746032466,-0.0124790199745714,0.006,0.3809521995465736,2024-12-08 11:00:00+00:00,0
0.033,580759.8580000007,520283.93,0.03000001,1.8524360083937068e-05,0.004,-4.954151829283937e-05,1.8513715613871955,56.79996819201778,0.4666665111111629,0.0030764061651369,0.1333332888889037,-0.0094026138094345,0.014,0.3999998666667111,2024-12-08 12:00:00+00:00,0
0.0268,462916.88800000073,449104.9,0.02600001,1.8633824923711865e-05,0.004,0.0026237306841465,1.8513220198689024,57.81246838380636,0.038461523668649,0.0046464178009864,0.1538460946745789,-0.0047561960084481,0.0010000000000001,0.8076919970415353,2024-12-08 13:00:00+00:00,0
0.0257999999999999,471288.1280000008,678863.98,0.0280000099999998,1.857074828383524e-05,0.0069999999999998,-0.0002594334070731,1.853945750553049,45.112758211330295,0.071428545918377,0.0009620447709228,0.2499999107143156,-0.0037941512375252,0.002,0.6785711862245777,2024-12-08 14:00:00+00:00,0
