volume_ma_5,volume,atr_5,alt_btc_ratio,ema_divergence,ema_14_prev,high,rsi_7,rsi_7_slope,ema_7,rsi_7_prev,lower_wick,candle_range,ema_7_prev,body_to_range,timestamp,binary_label
16368.250399999994,50235.676,4.500000000000023,0.0089917896283568,2.14446400273414,555.7415401154994,567.2,66.84782583264398,27.91652833075004,559.2271321028336,38.93129750189394,0.2000000000000454,8.800000010000069,557.0361761371114,0.818181817252052,2024-09-19 12:00:00+00:00,0
18196.392199999995,20975.696,5.020000000000027,0.0089488574620399,2.427036723705669,557.0826681000995,568.4,65.42553167128823,-1.422294161355751,560.4453490771252,66.84782583264398,2.6000000000000227,6.900000009999977,559.2271321028336,0.2608695648393137,2024-09-19 13:00:00+00:00,0
20507.4494,19285.237,4.8800000000000185,0.0089630978093083,2.5298077682135727,558.0183123534196,567.3,69.88636335840661,4.460831687118386,561.3590118078439,65.42553167128823,0.3000000000000682,3.50000001,560.4453490771252,0.0285714284898024,2024-09-19 14:00:00+00:00,0
21033.2252,9904.313,4.980000000000018,0.008951129650613,2.652282021536621,558.8292040396303,566.1,88.81578906466444,18.92942570625783,562.3442588558829,69.88636335840661,1.3000000000000682,3.2000000100000454,561.3590118078439,0.343749998925748,2024-09-19 15:00:00+00:00,0
23524.736,17222.758,5.860000000000014,0.0089762058954398,3.250147552145449,559.6919768343463,571.9,90.5555552033954,1.7397661387309429,564.3831941419122,88.81578906466444,0.2000000000000454,6.900000009999977,562.3442588558829,0.76811594091577,2024-09-19 16:00:00+00:00,0
16507.711199999994,15150.552,5.040000000000009,0.0089516085740808,3.507088561969568,561.1330465897668,572.2,89.32584234534791,-1.2297128580474777,565.8623956064341,90.5555552033954,2.7999999999999545,4.700000010000045,564.3831941419122,0.0425531913988322,2024-09-19 17:00:00+00:00,0
13728.903199999995,7081.656,4.220000000000004,0.0089378889796944,3.3705305996229526,562.3553070444646,571.0,79.53216341712022,-9.793678928227692,566.5717967048256,89.32584234534791,0.5,2.8000000099999545,565.8623956064341,0.5714285693877319,2024-09-19 18:00:00+00:00,0
11157.611399999992,6428.778,4.180000000000018,0.0089483350642406,2.854416904110167,563.2012661052026,568.7,50.79365051146402,-28.7385129056562,566.4288475286191,79.53216341712022,0.6000000000000227,3.300000010000068,566.5717967048256,0.8181818157024763,2024-09-19 19:00:00+00:00,0
10232.986599999997,5281.189,3.920000000000028,0.0089912616869739,2.4937957718899497,563.574430624509,567.7,60.86956484688091,10.07591433541689,566.4716356464644,50.79365051146402,0.2000000000000454,1.9000000100000909,566.4288475286191,0.3157894720221575,2024-09-19 20:00:00+00:00,0
8721.256399999995,9664.107,3.42000000000005,0.0089535965149994,1.7562655102171902,563.9778398745744,567.2,46.35761567913682,-14.511949167744092,565.6037267348484,60.86956484688091,0.2000000000000454,4.400000010000091,566.4716356464644,0.8181818163223024,2024-09-19 21:00:00+00:00,0
8442.979399999993,13759.167,3.3800000000000407,0.0089926900234048,1.5683286564559469,563.8474612246312,566.2,52.07100570148117,5.713390022344349,565.7027950511363,46.35761567913682,1.2999999999999543,4.50000001,565.6037267348484,0.6666666651851852,2024-09-19 22:00:00+00:00,0
7982.9661999999935,4781.59,3.3000000000000456,0.0090074361389458,1.5105587462958283,564.1344663946803,567.0,36.220472241304535,-15.850533460176637,566.0270962883521,52.07100570148117,1.3999999999999773,2.400000009999977,565.7027950511363,0.4166666649305595,2024-09-19 23:00:00+00:00,0
11444.458599999994,23736.24,5.240000000000032,0.0089361403777144,0.6993230131486143,564.5165375420563,568.0,24.598930389201925,-11.62154185210261,564.7203222162641,36.220472241304535,5.7999999999999545,13.00000001,566.0270962883521,0.4692307688698242,2024-09-20 00:00:00+00:00,0
12581.783799999994,10967.815,5.720000000000004,0.0089311223279803,0.4053756861645752,564.0209992031155,563.3,35.23316049397302,10.634230104771092,564.290241662198,24.598930389201925,1.8999999999999773,4.3000000099999545,564.7203222162641,0.4883720918875172,2024-09-20 01:00:00+00:00,0
11885.745799999995,6183.917,5.5,0.0089394045244507,0.3524640674195325,563.8848659760334,564.7,45.25139647108382,10.018235977110804,564.2926812466485,35.23316049397302,1.7000000000000457,3.300000010000068,564.290241662198,0.363636362534407,2024-09-20 02:00:00+00:00,0
