ema_divergence,volume_ma_5,alt_btc_ratio,volume,atr_5,rsi_7,candle_range,ema_14_slope,volume_slope,lower_wick,ema_7_slope,rsi_7_slope,rsi_7_prev,upper_wick,ema_7,timestamp,binary_label
0.0013704889126838,1482479.1200000036,3.588270496708558e-06,1121632.6,0.00286,83.99921600731744,0.00200001,0.0003089299124295,-1113494.4,0.0005,0.000212518506036,-1.1351138030763082,85.13432981039375,0.0007,0.2991624444818919,2025-04-12 09:00:00+00:00,0
0.0013321385347719,1447851.3200000038,3.601035909184847e-06,741083.2,0.00264,82.60785760144483,0.00150001,0.0003477392574389,-380549.40000000014,0.0008,0.000309388879527,-1.3913584058726087,83.99921600731744,0.0,0.2994718333614189,2025-04-12 10:00:00+00:00,0
0.0012861395046367,1277044.760000004,3.5987802936250347e-06,756489.4,0.0022799999999999,69.99877502143727,0.0013000099999999,0.0003280406897804,15406.20000000007,9.9999999999989e-05,0.0002820416596452,-12.609082580007566,82.60785760144483,0.001,0.2997538750210642,2025-04-12 11:00:00+00:00,0
0.0013533688182276,1278947.3400000038,3.60014915926139e-06,1540404.5,0.00242,83.33211807327868,0.00280001,0.000444301931143,783915.1,0.0004,0.0005115312447339,13.33334305184141,69.99877502143727,0.0010999999999999,0.3002654062657982,2025-04-12 12:00:00+00:00,0
0.0017952889114542,1514790.9400000037,3.6183562432747823e-06,3414345.0,0.00252,88.40490024014281,0.00500001,0.0008917283403239,1873940.5,0.0002,0.0013336484335504,5.07278216686413,83.33211807327868,0.001,0.3015990546993486,2025-04-12 13:00:00+00:00,0
0.0023376940083363,1988639.680000004,3.634423876620564e-06,3490876.3,0.00328,91.48868040344412,0.00580001,0.0011328312282807,76531.29999999981,0.0005999999999999,0.0016752363251628,3.083780163301313,88.40490024014281,0.0025,0.3032742910245115,2025-04-12 14:00:00+00:00,0
0.0028573341876984,2240680.380000004,3.651403861265475e-06,2001286.7,0.0038,92.9818851989508,0.0041000099999999,0.00126178706451,-1489589.6,0.001,0.001781427243872,1.4932047955066707,91.48868040344412,0.0010999999999999,0.3050557182683836,2025-04-12 15:00:00+00:00,0
0.0028315224980271,2521920.9800000032,3.639297753734709e-06,2162692.4,0.00446,82.17009675141281,0.0046000099999999,0.0007868821225753,161405.69999999995,0.0011999999999999,0.000761070432904,-10.811788447537978,92.9818851989508,0.0010999999999999,0.3058167887012877,2025-04-12 16:00:00+00:00,0
0.0024636941498066,2480666.460000004,3.608983454716224e-06,1334131.9,0.0044599999999999,68.96518430600679,0.0028000099999999,0.0003886311728986,-828560.5,9.9999999999989e-05,2.0802824678090023e-05,-13.204912445406023,82.17009675141281,0.0005,0.3058375915259658,2025-04-12 17:00:00+00:00,0
0.0024808159184697,2079328.5400000035,3.625348842970152e-06,1407655.4,0.0040999999999999,73.83690880327818,0.0032000099999999,0.0007234803498454,73523.5,0.0,0.0007406021185085,4.871724497271387,68.96518430600679,0.0001999999999999,0.3065781936444743,2025-04-12 18:00:00+00:00,0
